date,close,volume,open,high,low,ln,,,,
4/12/2012,205.32,2929585,202.8,205.56,202.64,0.012349466,,,,
4/13/2012,202.8,3766992,204.32,204.6499,202.8,0.000394555,,,,
4/16/2012,202.72,3826172,204.74,205.97,202.72,-0.02306463,,,,
4/17/2012,207.45,6009773,204.57,207.64,204.15,0.035923191,,,,
4/18/2012,200.13,10153460,202.43,204.07,200,0.003102795,,,,
4/19/2012,199.51,5761421,200.03,201.26,197.521,-0.000451003,,,,
4/20/2012,199.6,4758163,199.83,200.12,199.09,0.004921912,,,,
4/23/2012,198.62,3618928,197.89,199.1,196.791,-0.006923915,,,,
4/24/2012,200,5621363,199.06,202.48,198.87,-0.01769256,,,,
4/25/2012,203.57,4003157,202.02,203.69,201.8,-0.009825327,,,,
4/26/2012,205.58,3301905,203.4,206.21,203.4,-0.005965245,,,,
4/27/2012,206.81,3310660,206.47,208.17,205.91,-0.001304695,,,,
4/30/2012,207.08,2772599,206.71,207.96,206.32,-0.004432888,,,,
5/1/2012,208,2715870,207.18,208.929,206.71,-0.00028842,,,,
5/2/2012,208.06,2360257,206.97,208.27,206.91,0.003948958,,,,
5/3/2012,207.24,2822374,208.27,208.92,206.55,0.010916344,,,,
5/4/2012,204.99,4023551,206.47,207.11,204.4,0.006067445,,,,
5/7/2012,203.75,3372903,203.96,204.77,202.9,0.011203631,,,,
5/8/2012,201.48,3881592,202.44,203.06,199.718,0.001241588,,,,
5/9/2012,201.23,3740096,199.99,203,199.06,0.003135657,,,,
5/10/2012,200.6,3830404,201,203.25,200.02,-0.002837446,,,,
5/11/2012,201.17,2391480,199.96,202.12,199.95,0.008636883,,,,
5/14/2012,199.44,3029144,199.92,200.71,198.56,0.00200763,,,,
5/15/2012,199.04,2987339,199.44,201.4679,198.76,-0.003460645,,,,
5/16/2012,199.73,5000987,199.42,201.35,198.18,0.009255134,,,,
5/17/2012,197.89,5626256,199.67,200.79,197.64,0.010209094,,,,
5/18/2012,195.88,5736995,198.78,198.78,195.16,-0.009551947,,,,
5/21/2012,197.76,3831692,195.98,197.93,194.63,0.004764569,,,,
5/22/2012,196.82,3565986,198.04,198.26,196.06,0.003562889,,,,
5/23/2012,196.12,4065764,195.53,196.49,193.2,0.000152979,,,,
5/24/2012,196.09,3569066,195.99,196.28,194,0.009170381,,,,
5/25/2012,194.3,2901371,195.11,196,194,-0.011055492,,,,
5/29/2012,196.46,3617573,195.22,198.08,195.22,0.009872455,,,,
5/30/2012,194.53,3602417,194.8,195.47,193.77,0.008414473,,,,
5/31/2012,192.9,9200384,194.1,194.93,192,0.020001714,,,,
6/1/2012,189.08,5206073,190.12,191.72,188.6,0.00286002,,,,
6/4/2012,188.54,4623963,188.34,189.38,187,-0.003494471,,,,
6/5/2012,189.2,3556287,187.92,189.85,187.56,-0.025001955,,,,
6/6/2012,193.99,3622647,190.78,194,190.02,-0.002317021,,,,
6/7/2012,194.44,3701066,195.28,195.8299,193.94,-0.003593618,,,,
6/8/2012,195.14,2479147,193.71,195.14,192.7,0.013569149,,,,
6/11/2012,192.51,3273211,196.6,196.7,192.37,-0.010541099,,,,
6/12/2012,194.55,3023630,192.14,194.67,192.14,0.00748101,,,,
6/13/2012,193.1,3246784,194.36,195.19,192.345,-0.010304058,,,,
6/14/2012,195.1,3584845,193,195.83,192.74,-0.020294963,,,,
6/15/2012,199.1,6388683,196.08,199.27,195.4,0.004076605,,,,
6/18/2012,198.29,3378912,197.57,199.64,197.17,-0.003222398,,,,
6/19/2012,198.93,3297517,198.83,199.99,198.8,0.000754319,,,,
6/20/2012,198.78,3378824,198.7,199.74,197.5,0.02748981,,,,
6/21/2012,193.39,4316544,199.07,199.45,193.19,-0.001601695,,,,
6/22/2012,193.7,8794705,193.87,194.88,193.22,0.004346033,,,,
6/25/2012,192.86,3211529,192.48,193.39,191.68,0.004729616,,,,
6/26/2012,191.95,3435650,193.54,193.68,190.75,-0.005455267,,,,
6/27/2012,193,2762612,192.14,193.7,190.9,0.00832471,,,,
6/28/2012,191.4,3967165,191.23,192.08,188.9,-0.021604024,,,,
6/29/2012,195.58,5259456,194.55,195.81,192.41,-0.001277433,,,,
7/2/2012,195.83,2831680,196.36,197.2,194.85,-0.000510517,,,,
7/3/2012,195.93,1451425,195.46,196.34,194.91,0.003271819,,,,
7/5/2012,195.29,2689181,194.88,196.85,193.63,0.020067909,,,,
7/6/2012,191.41,4952850,193.92,193.94,189.74,0.009132004,,,,
7/9/2012,189.67,3988056,190.76,190.9991,188.05,0.018142173,,,,
7/10/2012,186.26,4690062,190.3,191.14,185.6,0.005437283,,,,
7/11/2012,185.25,5455666,186.22,187.36,183.51,0.011728429,,,,
7/12/2012,183.09,4924203,184.25,184.39,181.85,-0.0158226,,,,
7/13/2012,186.01,3932965,183.46,186.33,183.03,0.006580391,,,,
7/16/2012,184.79,3144328,185.58,186.1,184.58,0.006188273,,,,
7/17/2012,183.65,5158142,185.73,186.29,183.2,-0.024739094,,,,
7/18/2012,188.25,7991372,184.15,188.59,183.55,-0.036970763,,,,
7/19/2012,195.34,10394070,193.4,196.85,192.97,0.01490525,,,,
7/20/2012,192.45,4789672,194.09,194.9,192.17,0.0084534,,,,
7/23/2012,190.83,3893635,189.78,191.3,188.2,0.002571033,,,,
7/24/2012,190.34,3595537,190.92,191.32,188.56,-0.003880242,,,,
7/25/2012,191.08,3833753,190.31,192.77,189.32,-0.014908205,,,,
7/26/2012,193.95,3284132,193.49,194.95,192.57,-0.012502084,,,,
7/27/2012,196.39,4177285,195.1,197.41,193.95,-0.001475564,,,,
7/30/2012,196.68,2786953,196.32,197.84,195.92,0.003565429,,,,
7/31/2012,195.98,3507163,196.5,197.58,195.88,0.004090403,,,,
8/1/2012,195.18,2559265,196.96,197.85,194.72,0.003747149,,,,
8/2/2012,194.45,2812263,194.16,196.6,193.02,-0.02071479,,,,
8/3/2012,198.52,3202391,196.48,198.95,196.16,-0.001208216,,,,
8/6/2012,198.76,2337738,198.76,199.94,198.52,-0.005869239,,,,
8/7/2012,199.93,3208227,199.43,200.88,198.8,0.004511738,,,,
8/8/2012,199.03,2068250,198.27,199.69,198.16,0.003069571,,,,
8/9/2012,198.42,2103851,198.62,199.46,197.89,-0.004375054,,,,
8/10/2012,199.29,2600459,197.87,199.37,197.24,0.001405976,,,,
8/13/2012,199.01,2418289,198.88,199.98,197.79,0.003624469,,,,
8/14/2012,198.29,2562055,198.88,199.33,197.72,-0.000554589,,,,
8/15/2012,198.4,2111728,198.9,199.33,197.92,-0.012223376,,,,
8/16/2012,200.84,2729453,198.77,201.324,198.12,-0.001890266,,,,
8/17/2012,201.22,2551732,201.08,202,200.66,0.00358459,,,,
8/20/2012,200.5,2335987,200.69,201.13,200.03,0.009269764,,,,
8/21/2012,198.65,3110557,200.99,201,198.37,0.007072523,,,,
8/22/2012,197.25,3295714,198.64,198.65,196.905,0.007889085,,,,
8/23/2012,195.7,2756897,197.04,197.37,195.44,-0.010521865,,,,
8/24/2012,197.77,2638977,194.96,198.11,194.2,0.010572965,,,,
8/27/2012,195.69,2498722,197.96,198.3,195.61,0.004199105,,,,
8/28/2012,194.87,2539110,195.56,196.11,194.5,-0.001077061,,,,
8/29/2012,195.08,2141398,195.13,196.0399,194.9,0.008804279,,,,
8/30/2012,193.37,2740795,194.77,195.47,193.18,-0.00762458,,,,
8/31/2012,194.85,3193252,194.31,195.95,193.46,0.001592234,,,,
9/4/2012,194.54,4512485,196.61,197.17,193.25,-0.002566868,,,,
9/5/2012,195.04,3312634,194.41,195.85,193.89,-0.020602545,,,,
9/6/2012,199.1,3930192,196.26,199.46,196.11,-0.002007025,,,,
9/7/2012,199.5,3413669,199.12,199.5,198.08,-0.007241885,,,,
9/10/2012,200.95,4208049,199.39,201.82,198.73,-0.011479024,,,,
9/11/2012,203.27,3910647,200.55,203.46,200.51,-0.002456762,,,,
9/12/2012,203.77,3283950,203.52,204.65,202.96,-0.01263031,,,,
9/13/2012,206.36,3879539,204.38,206.81,203.46,-0.002178281,,,,
9/14/2012,206.81,4057558,206.24,207.65,206.05,-0.001642671,,,,
9/17/2012,207.15,3274573,205.55,207.99,205.55,0.000386268,,,,
9/18/2012,207.07,2476249,206.88,207.8798,206.48,0.003095528,,,,
9/19/2012,206.43,2605477,207.55,207.57,206.01,0.001211798,,,,
9/20/2012,206.18,3738887,205.85,206.99,205.3,0.000970497,,,,
9/21/2012,205.98,12772390,207.36,207.94,205.921,0.003355463,,,,
9/24/2012,205.29,3511097,205.02,206.06,204.9,0.0015112,,,,
9/25/2012,204.98,3345960,205.6,207.32,204.95,0.00479242,,,,
9/26/2012,204,3423397,205.05,205.98,203.9,-0.009319186,,,,
9/27/2012,205.91,2760946,204.37,206.9,204.14,-0.007451167,,,,
9/28/2012,207.45,4905077,205.66,208.32,205.31,-0.014452778,,,,
10/1/2012,210.47,5457453,208.01,211.75,207.94,0.00299779,,,,
10/2/2012,209.84,3239171,210.96,211.47,208.5,-0.003187822,,,,
10/3/2012,210.51,3192077,209.94,211.305,209.3,0.000570207,,,,
10/4/2012,210.39,2956524,210.28,210.97,208.53,-0.000950164,,,,
10/5/2012,210.59,2858352,211.15,211.79,210.06,0.003663095,,,,
10/8/2012,209.82,1982525,210.02,210.64,209.21,0.008760019,,,,
10/9/2012,207.99,3579616,209.95,210.74,207.7,0.010488001,,,,
10/10/2012,205.82,4024491,207.82,208.23,205.05,0.000291559,,,,
10/11/2012,205.76,2909999,206.57,207.27,205.63,-0.009865638,,,,
10/12/2012,207.8,2711979,205.64,207.96,205.56,-0.005423189,,,,
10/15/2012,208.93,3059842,208.88,209.4,207.82,-0.009858866,,,,
10/16/2012,211,5603758,209.94,211,209.474,0.050395718,,,,
10/17/2012,200.63,12669980,201.21,203.41,198.55,0.028668006,,,,
10/18/2012,194.96,9295853,199.91,200.14,194.07,0.008240673,,,,
10/19/2012,193.36,6619889,195.29,196.08,193.18,-0.005364156,,,,
10/22/2012,194.4,4402478,193.71,194.68,192.44,0.016336419,,,,
10/23/2012,191.25,4426970,193.53,194,190.94,0.002775089,,,,
10/24/2012,190.72,3737627,192.44,193.29,190.56,-0.004603482,,,,
10/25/2012,191.6,3248540,191.41,192.44,190.71,-0.008678309,,,,
10/26/2012,193.27,4006523,191.49,193.87,191.47,-0.006498218,,,,
10/31/2012,194.53,6052835,194.8,196.41,193.63,-0.013378468,,,,
11/1/2012,197.15,3758733,194.68,197.89,194.55,0.01904917,,,,
11/2/2012,193.43,4260028,197.53,198,193.29,-0.003663858,,,,
11/5/2012,194.14,2736181,192.36,194.97,192.01,-0.00477892,,,,
11/6/2012,195.07,3280985,195.26,196.75,194.68,0.020247695,,,,
11/7/2012,191.16,4745944,193.36,193.68,191.16,0.005560524,,,,
11/8/2012,190.1,3542464,191.4,191.81,190.09,0.002422711,,,,
11/9/2012,189.64,3667169,189.85,191.64,188.88,0.002058646,,,,
11/12/2012,189.25,3067309,190.03,190.77,187.407,0.004926249,,,,
11/13/2012,188.32,3407273,188.39,190.88,188.25,0.015033855,,,,
11/14/2012,185.51,4403735,189.14,189.27,185.28,-0.001831108,,,,
11/15/2012,185.85,3411916,185.83,187.2,184.78,-0.005847813,,,,
11/16/2012,186.94,4660780,186.33,187.56,185.1,-0.018076773,,,,
11/19/2012,190.35,3587746,188.62,190.39,188.3,0.006059826,,,,
11/20/2012,189.2,3170168,189.88,190.11,188.25,-0.005744568,,,,
11/21/2012,190.29,5189519,189.3,190.89,188.95,-0.016676607,,,,
11/23/2012,193.49,3877583,191,193.49,190.8,0.003157598,,,,
11/26/2012,192.88,5209626,192.45,193.37,191.77,0.008591342,,,,
11/27/2012,191.23,3289058,192.08,193.05,191,-0.003914308,,,,
11/28/2012,191.98,3603596,190.98,192.04,189.27,0.002346746,,,,
11/29/2012,191.53,4077834,192.75,192.9,190.2,0.007652029,,,,
11/30/2012,190.07,4935712,191.75,192,189.501,0.003108947,,,,
12/3/2012,189.48,3349685,190.76,191.3,188.36,0.000633513,,,,
12/4/2012,189.36,3990633,189.71,190.75,189.02,0.003756519,,,,
12/5/2012,188.65,4202074,189.01,189.46,186.94,-0.005550431,,,,
12/6/2012,189.7,3215500,189.17,190.18,188.41,-0.011791045,,,,
12/7/2012,191.95,4091240,190.14,192.2,190.11,-0.003484415,,,,
12/10/2012,192.62,3438406,192.17,193.54,191.65,-0.00816922,,,,
12/11/2012,194.2,4143997,193.18,194.8,193.15,0.006457468,,,,
12/12/2012,192.95,4241864,194.6,194.75,192.46,0.004987801,,,,
12/13/2012,191.99,3623185,192.18,193.05,191.37,0.001198697,,,,
12/14/2012,191.76,3826833,191.69,193.4,191.26,-0.009652885,,,,
12/17/2012,193.62,3792350,191.76,193.91,191.76,-0.010634299,,,,
12/18/2012,195.69,4119679,193.85,195.92,193.84,0.003122044,,,,
12/19/2012,195.08,4269191,195.46,196.45,195,0.001590356,,,,
12/20/2012,194.77,4184324,194.47,194.95,193.16,0.006955385,,,,
12/21/2012,193.42,8224973,193.1,194.5,191.57,0.005287452,,,,
12/24/2012,192.4,1631202,193.05,193.83,192.02,0.002341617,,,,
12/26/2012,191.95,2776450,192.21,193.53,190.95,-0.003951547,,,,
12/27/2012,192.71,3967531,191.53,193.28,190.7,0.015057533,,,,
12/28/2012,189.83,3536133,191.11,192.22,189.83,-0.009019936,,,,
12/31/2012,191.55,4682981,189.23,191.68,188.84,-0.02474991,,,,
1/2/2013,196.35,4234226,194.09,196.35,193.8,0.005515565,,,,
1/3/2013,195.27,3644326,195.67,196.29,194.44,0.006576605,,,,
1/4/2013,193.99,3380159,194.19,194.46,192.78,0.004391297,,,,
1/7/2013,193.14,2861878,193.4,193.78,192.34,0.001398928,,,,
1/8/2013,192.87,3028071,192.92,193.3,191.605,0.002855735,,,,
1/9/2013,192.32,3210997,193.48,193.49,191.65,-0.002907583,,,,
1/10/2013,192.88,3607874,192.65,192.96,191.28,-0.008106827,,,,
1/11/2013,194.45,3880367,194.15,195,192.9,0.009455724,,,,
1/14/2013,192.62,4171501,192.82,193.28,191.75,0.000623182,,,,
1/15/2013,192.5,4172034,191.31,192.73,190.39,-0.000467423,,,,
1/16/2013,192.59,2962820,192,193.18,191.35,-0.005488829,,,,
1/17/2013,193.65,3884254,193.85,194.46,193.24,-0.004225504,,,,
1/18/2013,194.47,4559548,194.03,195,193.8,-0.00824483,,,,
1/22/2013,196.08,7140332,194.36,196.08,194.01,-0.043120453,,,,
1/23/2013,204.72,12518570,203.5,208.58,203.36,0.001466491,,,,
1/24/2013,204.42,4447108,203.91,205.06,203.08,-0.002686926,,,,
1/25/2013,204.97,3356248,204.45,205.18,204.13,0.00019517,,,,
1/28/2013,204.93,2823615,204.85,206.22,204.29,0.00503878,,,,
1/29/2013,203.9,3617058,204.34,205.7301,203.64,0.001865397,,,,
1/30/2013,203.52,2998524,203.69,204.88,203.186,0.002213533,,,,
1/31/2013,203.07,3090454,203.32,204.4699,202.96,-0.010336895,,,,
2/1/2013,205.18,3368154,204.65,205.35,203.84,0.006797591,,,,
2/4/2013,203.79,3188819,204.19,205.02,203.57,0.004919091,,,,
2/5/2013,202.79,3636737,204.31,204.75,202.51,0.008766555,,,,
2/6/2013,201.02,3624003,200.39,201.29,199.56,0.006387885,,,,
2/7/2013,199.74,3076693,200.62,200.91,198.68,-0.009665762,,,,
2/8/2013,201.68,2893254,199.97,202.09,199.68,0.007565236,,,,
2/11/2013,200.16,2944651,200.98,201.95,199.75,0.0005997,,,,
2/12/2013,200.04,2461779,200.01,200.735,199.02,-0.000249919,,,,
2/13/2013,200.09,2169757,200.65,200.95,199.57,0.002201432,,,,
2/14/2013,199.65,3294126,199.73,200.32,199.26,-0.006639567,,,,
2/15/2013,200.98,3627887,199.98,201.25,199.82,0.003289313,,,,
2/19/2013,200.32,2998317,200.6,201.89,200.22,0.005054686,,,,
2/20/2013,199.31,3715311,200.62,201.72,198.86,0.004929092,,,,
2/21/2013,198.33,3923051,198.63,199.07,198.11,-0.013820259,,,,
2/22/2013,201.09,3107876,199.23,201.09,198.84,0.017963353,,,,
2/25/2013,197.51,3845176,201.67,202.49,197.51,-0.008218879,,,,
2/26/2013,199.14,3391562,198.63,199.9,197.84,-0.015891933,,,,
2/27/2013,202.33,4185545,198.89,202.75,198.6,0.007441249,,,,
2/28/2013,200.83,4689698,202.18,203.123,200.79,-0.010303752,,,,
3/1/2013,202.91,3307694,200.65,202.94,199.36,-0.011173848,,,,
3/4/2013,205.19,3693365,202.59,205.19,202.55,-0.006509301,,,,
3/5/2013,206.53,3807706,205.86,207.7,205.69,-0.008917656,,,,
3/6/2013,208.38,3594899,207.03,208.49,206.66,-0.004978469,,,,
3/7/2013,209.42,3884317,208.29,209.6,208.24,-0.004573614,,,,
3/8/2013,210.38,3700086,209.85,210.74,209.43,0.001427009,,,,
3/11/2013,210.08,3048901,210.04,210.1999,209.04,-0.002234744,,,,
3/12/2013,210.55,3591161,209.4,210.73,209.09,-0.007146099,,,,
3/13/2013,212.06,3355689,210.2,212.36,209.77,-0.017482799,,,,
3/14/2013,215.8,5505484,212.15,215.86,212.15,0.004086187,,,,
3/15/2013,214.92,7935024,215.38,215.9,213.41,0.00798827,,,,
3/18/2013,213.21,3006125,212.9,214.5,212.64,-0.001078167,,,,
3/19/2013,213.44,3198377,214.13,215.12,211.829,-0.007561296,,,,
3/20/2013,215.06,3018753,214.76,215.82,214.3,0.013105121,,,,
3/21/2013,212.26,5830166,212.96,213,210.11,0.000848376,,,,
3/22/2013,212.08,3015847,212.21,213.17,211.619,0.006338416,,,,
3/25/2013,210.74,3242463,212.54,212.81,210.05,-0.007657802,,,,
3/26/2013,212.36,2300140,211.77,212.504,211.5,0.006946277,,,,
3/27/2013,210.89,3222381,210.96,212.16,210.1,-0.011362955,,,,
3/28/2013,213.3,3752899,209.83,213.44,209.735,0.004322503,,,,
4/1/2013,212.38,2144926,212.8,213.5,211.25,-0.009279722,,,,
4/2/2013,214.36,3116554,212.92,214.71,211.57,0.007962198,,,,
4/3/2013,212.66,3128618,214.32,214.89,212.6275,0.006368397,,,,
4/4/2013,211.31,3709490,212.77,212.93,210.04,0.009032197,,,,
4/5/2013,209.41,4147677,209.1,209.84,206.34,0.000429871,,,,
4/8/2013,209.32,2351166,209.07,209.32,207.33,0.000477852,,,,
4/9/2013,209.22,2577249,209.56,210,208.61,-0.013199945,,,,
4/10/2013,212,3523612,211.86,212.51,210.47,-0.004330234,,,,
4/11/2013,212.92,3655566,211.5,213.09,210.85,0.007259047,,,,
4/12/2013,211.38,3165397,210.79,211.49,209.78,0.010079964,,,,
4/15/2013,209.26,4217875,210.44,211.69,209.26,-0.013008777,,,,
4/16/2013,212,2860054,210.84,212,209.2,0.011051409,,,,
4/17/2013,209.67,3269774,210.53,211.09,209.5,0.012091698,,,,
4/18/2013,207.15,6378240,210.11,210.25,206.15,0.086419096,,,,
4/19/2013,190,18845420,195.74,196.5,189.76,0.011486774,,,,
4/22/2013,187.83,9840902,191.15,191.38,187.68,-0.019924758,,,,
4/23/2013,191.61,6295379,189.27,192.555,188.61,-0.000521757,,,,
4/24/2013,191.71,3693788,192.16,192.5,191.09,-0.01161658,,,,
4/25/2013,193.95,4651956,192.69,195.17,192.32,-0.001854428,,,,
4/26/2013,194.31,3490234,194.16,194.71,193.25,-0.024603488,,,,
4/29/2013,199.15,5933205,194.78,199.68,194.65,-0.016879088,,,,
4/30/2013,202.54,7535423,199.13,202.59,197.35,0.014471745,,,,
5/1/2013,199.63,4899267,201.87,202.17,199.2,-0.013730876,,,,
5/2/2013,202.39,3945239,200.12,202.43,199.75,-0.010420345,,,,
5/3/2013,204.51,4490991,203.94,205.319,203.75,0.008495227,,,,
5/6/2013,202.78,4826441,203.79,203.99,201.52,-0.004182974,,,,
5/7/2013,203.63,3429515,202.81,203.73,201.65,-0.005826923,,,,
5/8/2013,204.82,3601645,202.94,204.85,202.51,0.007743998,,,,
5/9/2013,203.24,3541906,204.69,205,202.72,-0.006033719,,,,
5/10/2013,204.47,3279458,203.37,204.53,202.82,0.009829538,,,,
5/13/2013,202.47,3648033,204.18,204.47,202.22,-0.0036482,,,,
5/14/2013,203.21,3701203,202.09,203.67,202.08,-0.000541165,,,,
5/15/2013,203.32,4027770,202.25,203.6799,202.04,-0.006715547,,,,
5/16/2013,204.69,4506972,204,206.59,204,-0.018154591,,,,
5/17/2013,208.44,5704295,205.25,209.5,204.99,0.004038079,,,,
5/20/2013,207.6,3614453,208.02,209.15,207.42,-0.005045056,,,,
5/21/2013,208.65,2981691,207.24,209.48,207,0.007987724,,,,
5/22/2013,206.99,5187031,208.5,210.15,206.121,0.004017917,,,,
5/23/2013,206.16,5180340,205.48,208.61,205.13,0.002136545,,,,
5/24/2013,205.72,3295637,204.69,206.43,204.42,-0.009963807,,,,
5/28/2013,207.78,4010644,207.44,208.59,207.16,-0.000673563,,,,
5/29/2013,207.92,3439213,206.22,208.42,206.04,-0.006901868,,,,
5/30/2013,209.36,4399697,206.97,210.99,206.97,0.006421029,,,,
5/31/2013,208.02,4949606,208.59,211.98,208.02,-0.00446076,,,,
6/3/2013,208.95,3323648,208.25,210.05,207.33,0.013296915,,,,
6/4/2013,206.19,3598199,208.6,209,205.08,0.016873704,,,,
6/5/2013,202.74,4215365,205.16,206.29,202.4,-0.005214751,,,,
6/6/2013,203.8,3679532,203,204.2,201.47,-0.012434635,,,,
6/7/2013,206.35,2953140,204.85,206.35,204.11,0.006466221,,,,
6/10/2013,205.02,2652220,206.97,206.98,204.9,0.005085586,,,,
6/11/2013,203.98,2814520,203.17,205.95,202.51,0.013722512,,,,
6/12/2013,201.2,3409755,204.59,205.23,200.51,-0.012692469,,,,
6/13/2013,203.77,2899698,201.01,204.4,200.34,0.0077346,,,,
6/14/2013,202.2,2804459,203.97,204.745,201.81,-0.004145697,,,,
6/17/2013,203.04,3220009,203.44,205.1713,202.55,-0.008972628,,,,
6/18/2013,204.87,3277951,203.02,206.09,202.87,0.014405008,,,,
6/19/2013,201.94,2846004,204.44,205.03,201.93,0.022991821,,,,
6/20/2013,197.35,4515879,200.67,201.7,197.28,0.009623047,,,,
6/21/2013,195.46,8918718,198.5,198.52,193.5401,0.009871545,,,,
6/24/2013,193.54,4356153,193.99,194.91,191.34,-0.00741278,,,,
6/25/2013,194.98,3847821,195.31,195.59,193.15,0.000615637,,,,
6/26/2013,194.86,3319852,195.97,196.23,194.5,-0.004045997,,,,
6/27/2013,195.65,3513927,196.05,196.9,195.29,0.02347817,,,,
6/28/2013,191.11,10056560,191.73,192.66,188.41,-0.000889145,,,,
7/1/2013,191.28,4442222,192.15,193.8,191.12,-0.001149485,,,,
7/2/2013,191.5,3657855,190.78,193.23,190.26,-0.009096879,,,,
7/3/2013,193.25,1878313,190.98,194.22,190.51,-0.008655832,,,,
7/5/2013,194.93,2405596,194.49,195.16,192.35,-0.000256469,,,,
7/8/2013,194.98,2948458,195.6,195.78,194.61,0.019054113,,,,
7/9/2013,191.3,5204244,191.88,192.8,190.78,-0.004953732,,,,
7/10/2013,192.25,3934933,191.51,193.43,191.2714,-0.002856774,,,,
7/11/2013,192.8,4179023,193.78,194.11,192.61,0.003793493,,,,
7/12/2013,192.07,4495419,193.07,193.6999,191.5901,-0.00999827,,,,
7/15/2013,194,5677988,192.42,194.89,191.68,0.000773495,,,,
7/16/2013,193.85,3746345,194.04,194.58,192.685,-0.003604535,,,,
7/17/2013,194.55,6784863,194.72,194.89,193.03,-0.017527325,,,,
7/18/2013,197.99,8393110,198.27,200.94,195.99,0.022732315,,,,
7/19/2013,193.54,6997445,197.91,197.99,193.24,-0.00283776,,,,
7/22/2013,194.09,3397910,193.4,195.79,193.2804,-0.00457502,,,,
7/23/2013,194.98,2864014,194.21,196.43,194.1,-0.008325082,,,,
7/24/2013,196.61,2957339,195.95,197.3,195.861,-0.003097786,,,,
7/25/2013,197.22,3014255,196.3,197.83,195.66,-0.000658945,,,,
7/26/2013,197.35,2485006,196.59,197.37,195,0.005793288,,,,
7/29/2013,196.21,2113654,196.83,197.19,195.53,0.001019836,,,,
7/30/2013,196.01,2663216,196.99,197.83,195.81,0.004961013,,,,
7/31/2013,195.04,3809982,194.49,196.9099,194.49,-0.003940136,,,,
8/1/2013,195.81,2877770,196.65,197.17,195.41,0.003325066,,,,
8/2/2013,195.16,3860908,195.5,195.5,193.2215,-0.001740644,,,,
8/5/2013,195.5,2490863,195.16,195.88,194.35,0.023339309,,,,
8/6/2013,190.99,5932764,192.26,192.51,190.27,0.012804812,,,,
8/7/2013,188.56,3901716,189.6,189.93,188.05,0.003346706,,,,
8/8/2013,187.93,4547555,189.45,189.87,186.79,0.000585496,,,,
8/9/2013,187.82,3249553,188,189.16,187,-0.006739035,,,,
8/12/2013,189.09,3026539,186.97,189.556,186.89,0.003549579,,,,
8/13/2013,188.42,3542932,189.54,189.99,187.56,0.004734681,,,,
8/14/2013,187.53,2892302,188.58,188.926,187.3,0.009321829,,,,
8/15/2013,185.79,3692360,186.23,187,185.45,0.002425027,,,,
8/16/2013,185.34,3426429,185.54,186.46,185.34,0.006006999,,,,
8/19/2013,184.23,3248927,185.3,186.5,183.9787,-0.001789637,,,,
8/20/2013,184.56,3121998,184.37,185.63,183.1685,-0.001624168,,,,
8/21/2013,184.86,3551007,184.67,186.57,184.28,-0.001783543,,,,
8/22/2013,185.19,2354336,185.65,186.25,184.25,-0.001241197,,,,
8/23/2013,185.42,2294992,185.34,185.74,184.57,0.003674091,,,,
8/26/2013,184.74,2174062,185.27,187,184.68,0.010885054,,,,
8/27/2013,182.74,3190430,183.63,184.5,182.5701,0.003178956,,,,
8/28/2013,182.16,3979196,182.68,183.47,181.1,-0.00263158,,,,
8/29/2013,182.64,2980880,181.96,183.7,181.44,0.002027898,,,,
8/30/2013,182.27,2731041,182.75,182.99,181.51,-0.009229238,,,,
9/3/2013,183.96,3487169,183.63,184.32,182.51,0.00452206,,,,
9/4/2013,183.13,2597909,183.58,184.19,182.31,-0.00555436,,,,
9/5/2013,184.15,2867633,183.35,185,183.07,0.006100569,,,,
9/6/2013,183.03,2903517,184.65,184.99,182.65,-0.010597637,,,,
9/9/2013,184.98,3017239,183.68,185.49,183.31,-0.008719577,,,,
9/10/2013,186.6,3149630,187.2,187.65,186.37,-0.021734224,,,,
9/11/2013,190.7,4962922,186.83,190.87,186.82,-0.000157303,,,,
9/12/2013,190.73,3354845,190.96,191.32,189.85,-0.007521582,,,,
9/13/2013,192.17,3710354,191.21,193.1,191,-0.005086692,,,,
9/16/2013,193.15,3906886,193.7,194.81,192.61,0.005138731,,,,
9/17/2013,192.16,2930938,193.42,194.15,191.83,-0.011692409,,,,
9/18/2013,194.42,3841726,192.6,194.89,192,0.005311892,,,,
9/19/2013,193.39,3178067,194.18,194.89,193.22,0.017579546,,,,
9/20/2013,190.02,8525872,193.96,194.4299,190.02,-0.005091741,,,,
9/23/2013,190.99,3340791,190.06,192.41,189.3301,0.005354906,,,,
9/24/2013,189.97,3002362,190.93,191.56,189.66,0.002635464,,,,
9/25/2013,189.47,2654533,190.14,190.62,188.5,-0.003950596,,,,
9/26/2013,190.22,2093584,190.1,191.76,189.455,0.017500579,,,,
9/27/2013,186.92,3905485,188.87,188.94,186.45,0.009352393,,,,
9/30/2013,185.18,3978234,185.56,186.74,184.34,-0.006459275,,,,
10/1/2013,186.38,2681173,185.34,186.65,184.65,0.007648015,,,,
10/2/2013,184.96,3617059,185.54,186.3099,184.41,0.005964987,,,,
10/3/2013,183.86,3211758,184.7,184.96,183,-0.00130449,,,,
10/4/2013,184.1,2863648,184.17,185.13,183.58,0.011417458,,,,
10/7/2013,182.01,3966427,181.85,183.31,181.85,0.018241295,,,,
10/8/2013,178.72,5578329,181.89,181.99,178.71,-0.014443091,,,,
